,arm_selected,rewards,regret,label,overhead
110,0.85,-0.07957532405853274,0.07957532405853274,cat,0.15000000000000002
111,0.85,0.0016135931015014149,0.0,cat,0.15000000000000002
112,0.85,-0.19090005159378054,0.19090005159378054,cat,0.15000000000000002
113,0.85,-0.18736770153045657,0.18736770153045657,cat,0.15000000000000002
114,0.75,0.09221044778823848,0.0,cat,0.15000000000000002
115,0.75,-0.1797626852989197,0.1797626852989197,cat,0.15000000000000002
116,0.85,0.1718124210834503,0.0,cat,0.15000000000000002
117,0.85,-0.1428475320339203,0.1428475320339203,cat,0.15000000000000002
118,0.85,0.23172233104705808,0.0,cat,0.15000000000000002
119,0.85,0,0,cat,0.15000000000000002
120,0.85,-0.09698512554168703,0.09698512554168703,cat,0.15000000000000002
121,0.7,0.2286509037017822,0.0,cat,0.15000000000000002
122,0.7,0.08548975586891167,0.0,cat,0.15000000000000002
123,0.7,0,0,cat,0.15000000000000002
124,0.7,-0.025893533229827903,0.025893533229827903,cat,0.15000000000000002
125,0.7,0.06275731921195982,0.0,cat,0.15000000000000002
126,0.85,0,0,cat,0.15000000000000002
127,0.85,-0.08693733215332033,0.08693733215332033,cat,0.15000000000000002
128,0.7,0.03684902787208558,0.0,cat,0.15000000000000002
129,0.85,0.19349778294563286,0.0,cat,0.15000000000000002
130,0.85,-0.005548739433288569,0.005548739433288569,cat,0.15000000000000002
131,0.85,0.2872921288013458,0.0,cat,0.15000000000000002
132,0.85,-0.0232835650444031,0.0232835650444031,cat,0.15000000000000002
133,0.85,0,0,cat,0.15000000000000002
134,0.85,0.22717753648757932,0.0,cat,0.15000000000000002
135,0.85,0,0,cat,0.15000000000000002
136,0.85,0,0,cat,0.15000000000000002
137,0.85,-0.2785389363765717,0.2785389363765717,cat,0.15000000000000002
138,0.8,0,0,cat,0.15000000000000002
139,0.7,0.1789863467216492,0.0,cat,0.15000000000000002
140,0.7,0.04353789091110227,0.0,cat,0.15000000000000002
141,0.7,-0.10820400118827822,0.10820400118827822,cat,0.15000000000000002
142,0.85,0.19409961104393003,0.0,cat,0.15000000000000002
143,0.85,0.07507941722869874,0.0,cat,0.15000000000000002
144,0.85,0.19156435728073118,0.0,cat,0.15000000000000002
145,0.85,-0.033216917514801075,0.033216917514801075,cat,0.15000000000000002
146,0.85,0,0,cat,0.15000000000000002
147,0.85,0.345644748210907,0.0,cat,0.15000000000000002
148,0.85,0,0,cat,0.15000000000000002
149,0.85,0.10192266702651975,0.0,cat,0.15000000000000002
150,0.85,0.0047619104385375755,0.0,cat,0.15000000000000002
151,0.85,0.034724211692810064,0.0,cat,0.15000000000000002
152,0.85,-0.3490117430686951,0.3490117430686951,cat,0.15000000000000002
153,0.9,-0.0607325077056885,0.0607325077056885,cat,0.15000000000000002
154,0.85,0.4162354230880737,0.0,cat,0.15000000000000002
155,0.85,0.2704862117767334,0.0,cat,0.15000000000000002
156,0.85,-0.0642422676086426,0.0642422676086426,cat,0.15000000000000002
157,0.85,-0.1887406349182129,0.1887406349182129,cat,0.15000000000000002
158,0.85,-0.2643115758895874,0.2643115758895874,cat,0.15000000000000002
159,0.85,0,0,cat,0.15000000000000002
160,0.85,0,0,cat,0.15000000000000002
161,0.85,0.21830163002014158,0.0,cat,0.15000000000000002
162,0.85,-0.011043691635131886,0.011043691635131886,cat,0.15000000000000002
163,0.85,-0.20079281330108645,0.20079281330108645,cat,0.15000000000000002
164,0.75,0,0.058855748176574685,cat,0.15000000000000002
165,0.8,0.2797282993793488,0.0,cat,0.15000000000000002
166,0.8,0,0,cat,0.15000000000000002
167,0.8,-0.18901639580726626,0.18901639580726626,cat,0.15000000000000002
168,0.85,-0.4186896920204163,0.4186896920204163,cat,0.15000000000000002
169,0.7,0,0,cat,0.15000000000000002
170,0.75,0,0,cat,0.15000000000000002
171,0.85,-0.056474947929382346,0.056474947929382346,cat,0.15000000000000002
172,0.85,0,0,cat,0.15000000000000002
173,0.85,0,0,cat,0.15000000000000002
174,0.85,0.012004172801971441,0.0,cat,0.15000000000000002
175,0.85,-0.08530946969985964,0.08530946969985964,cat,0.15000000000000002
176,0.75,-0.12796797752380373,0.12796797752380373,cat,0.15000000000000002
177,0.7,0.3228582203388214,0.0,cat,0.15000000000000002
178,0.7,0.09298727512359617,0.0,cat,0.15000000000000002
179,0.7,-0.07971333861351015,0.07971333861351015,cat,0.15000000000000002
180,0.7,0.213580584526062,0.0,cat,0.15000000000000002
181,0.7,0,0,cat,0.15000000000000002
182,0.7,0.15606722831726072,0.0,cat,0.15000000000000002
183,0.7,0,0.011584258079528786,cat,0.15000000000000002
184,0.7,0.11598495244979856,0.0,cat,0.15000000000000002
185,0.7,0,0,cat,0.15000000000000002
186,0.7,-0.16604056358337405,0.16604056358337405,cat,0.15000000000000002
187,0.85,0,0,cat,0.15000000000000002
188,0.9,-0.11858650445938113,0.11858650445938113,cat,0.15000000000000002
189,0.85,-0.1356115281581879,0.1356115281581879,cat,0.15000000000000002
190,0.85,0.060714071989059426,0.0,cat,0.15000000000000002
191,0.85,-0.02955039739608767,0.02955039739608767,cat,0.15000000000000002
192,0.85,-0.05394142270088198,0.05394142270088198,cat,0.15000000000000002
193,0.85,-0.23849698305130007,0.23849698305130007,cat,0.15000000000000002
194,0.8,-0.0984408497810364,0.0984408497810364,cat,0.15000000000000002
195,0.7,0,0,cat,0.15000000000000002
196,0.85,-0.11818155050277712,0.11818155050277712,cat,0.15000000000000002
197,0.85,-0.09786244630813601,0.09786244630813601,cat,0.15000000000000002
198,0.85,0,0,cat,0.15000000000000002
199,0.75,0,0.03433672189712522,cat,0.15000000000000002
200,0.85,0.224117374420166,0.0,cat,0.15000000000000002
201,0.85,0.19961843490600584,0.0,cat,0.15000000000000002
202,0.85,0.06047806739807127,0.0,cat,0.15000000000000002
203,0.85,0.1049605071544647,0.0,cat,0.15000000000000002
204,0.85,-0.15793957710266116,0.15793957710266116,cat,0.15000000000000002
205,0.85,0.005137836933135964,0.0,cat,0.15000000000000002
206,0.85,0.035463726520538336,0.0,cat,0.15000000000000002
207,0.7,-0.12374135255813601,0.12374135255813601,cat,0.15000000000000002
208,0.85,-0.029005789756774925,0.029005789756774925,cat,0.15000000000000002
209,0.85,0.002282118797302224,0.0,cat,0.15000000000000002
210,0.85,-0.10375075936317446,0.10375075936317446,cat,0.15000000000000002
211,0.85,-0.22879728078842165,0.22879728078842165,cat,0.15000000000000002
212,0.75,0.3273460030555725,0.0,cat,0.15000000000000002
213,0.75,0,0,cat,0.15000000000000002
214,0.75,-0.16169413328170779,0.16169413328170779,cat,0.15000000000000002
215,0.85,-0.019066327810287498,0.019066327810287498,cat,0.15000000000000002
216,0.85,0,0,cat,0.15000000000000002
217,0.75,0.10777330994606016,0.0,cat,0.15000000000000002
218,0.75,0,0,cat,0.15000000000000002
219,0.85,0,0,cat,0.15000000000000002
220,0.85,0.20883396863937376,0.0,cat,0.15000000000000002
221,0.85,0,0,cat,0.15000000000000002
222,0.85,0.09654406309127808,0.0,cat,0.15000000000000002
223,0.85,0.0065611660480499046,0.0,cat,0.15000000000000002
224,0.85,0.16352889537811277,0.0,cat,0.15000000000000002
225,0.85,-0.09204115867614748,0.09204115867614748,cat,0.15000000000000002
226,0.85,-0.09659787416458132,0.09659787416458132,cat,0.15000000000000002
227,0.75,0.06768152713775633,0.0,cat,0.15000000000000002
228,0.75,-0.140659236907959,0.140659236907959,cat,0.15000000000000002
229,0.85,0.31908864378929136,0.0,cat,0.15000000000000002
230,0.85,0,0,cat,0.15000000000000002
231,0.85,-0.031615459918975866,0.031615459918975866,cat,0.15000000000000002
232,0.85,0.17927438616752622,0.0,cat,0.15000000000000002
233,0.85,-0.24948289394378664,0.24948289394378664,cat,0.15000000000000002
234,0.9,0.29938778877258293,0.0,cat,0.15000000000000002
235,0.9,-0.05654480457305909,0.05654480457305909,cat,0.15000000000000002
236,0.9,0,0,cat,0.15000000000000002
237,0.9,0.07337526082992551,0.0,cat,0.15000000000000002
238,0.9,0.07348064184188843,0.0,cat,0.15000000000000002
239,0.9,-0.24523391723632815,0.24523391723632815,cat,0.15000000000000002
240,0.85,-0.20314409732818606,0.20314409732818606,cat,0.15000000000000002
241,0.8,0,0.008201754093170116,cat,0.15000000000000002
242,0.85,-0.20988752841949465,0.20988752841949465,cat,0.15000000000000002
243,0.85,0,0,cat,0.15000000000000002
244,0.7,0.34684000015258787,0.0,cat,0.15000000000000002
245,0.7,0,0,cat,0.15000000000000002
246,0.7,0,0,cat,0.15000000000000002
247,0.7,0,0.028627610206603954,cat,0.15000000000000002
248,0.7,0,0.09300098419189448,cat,0.15000000000000002
249,0.85,-0.13912799358367922,0.13912799358367922,cat,0.15000000000000002
250,0.7,0.2322626769542694,0.0,cat,0.15000000000000002
251,0.7,0,0,cat,0.15000000000000002
252,0.7,-0.11054762601852419,0.11054762601852419,cat,0.15000000000000002
253,0.85,-0.18776133060455324,0.18776133060455324,cat,0.15000000000000002
254,0.85,-0.09586634635925295,0.09586634635925295,cat,0.15000000000000002
255,0.8,0.3656559646129608,0.0,cat,0.15000000000000002
256,0.8,0.13092277050018308,0.0,cat,0.15000000000000002
257,0.8,0,0,cat,0.15000000000000002
258,0.8,0.2089423894882202,0.0,cat,0.15000000000000002
259,0.8,-0.05368878841400149,0.05368878841400149,cat,0.15000000000000002
260,0.8,-0.37195813059806826,0.37195813059806826,cat,0.15000000000000002
261,0.85,-0.0830556392669678,0.0830556392669678,cat,0.15000000000000002
262,0.75,0,0,cat,0.15000000000000002
263,0.85,-0.17099764347076418,0.17099764347076418,cat,0.15000000000000002
264,0.7,0.33180755972862236,0.0,cat,0.15000000000000002
265,0.7,0,0,cat,0.15000000000000002
266,0.7,-0.28716313242912295,0.28716313242912295,cat,0.15000000000000002
267,0.85,0.192327356338501,0.0,cat,0.15000000000000002
268,0.85,0,0,cat,0.15000000000000002
269,0.85,0.015550291538238503,0.0,cat,0.15000000000000002
270,0.85,0,0,cat,0.15000000000000002
271,0.85,0,0,cat,0.15000000000000002
272,0.75,-0.044797325134277366,0.044797325134277366,cat,0.15000000000000002
273,0.85,0,0,cat,0.15000000000000002
274,0.85,-0.15861769914627077,0.15861769914627077,cat,0.15000000000000002
275,0.85,0,0,cat,0.15000000000000002
276,0.85,0,0,cat,0.15000000000000002
277,0.85,-0.293818736076355,0.293818736076355,cat,0.15000000000000002
278,0.75,0.3350227236747742,0.0,cat,0.15000000000000002
279,0.75,0.38656157851219175,0.0,cat,0.15000000000000002
280,0.75,0.14817956686019895,0.0,cat,0.15000000000000002
281,0.75,0,0,cat,0.15000000000000002
282,0.75,-0.07186748981475832,0.07186748981475832,cat,0.15000000000000002
283,0.75,0.3359982132911682,0.0,cat,0.15000000000000002
284,0.75,0.056842780113220165,0.0,cat,0.15000000000000002
285,0.75,0,0,cat,0.15000000000000002
286,0.75,0.06466267108917237,0.0,cat,0.15000000000000002
287,0.75,0.03047732114791868,0.0,cat,0.15000000000000002
288,0.75,0,0,cat,0.15000000000000002
289,0.75,0,0,cat,0.15000000000000002
290,0.75,-0.3952947199344635,0.3952947199344635,cat,0.15000000000000002
291,0.85,-0.1790080010890961,0.1790080010890961,cat,0.15000000000000002
292,0.85,0.41965571641921995,0.0,cat,0.15000000000000002
293,0.85,0,0,cat,0.15000000000000002
294,0.85,0.09444666504859922,0.0,cat,0.15000000000000002
295,0.85,0.19670904278755186,0.0,cat,0.15000000000000002
296,0.85,0,0,cat,0.15000000000000002
297,0.85,-0.003977620601654075,0.003977620601654075,cat,0.15000000000000002
298,0.85,-0.150322699546814,0.150322699546814,cat,0.15000000000000002
299,0.85,-0.24169960021972658,0.24169960021972658,cat,0.15000000000000002
300,0.8,-0.03483643531799317,0.03483643531799317,cat,0.15000000000000002
301,0.75,0.03800640106201164,0.0,cat,0.15000000000000002
302,0.85,0.0581785202026367,0.0,cat,0.15000000000000002
303,0.7,0.40671140551567075,0.0,cat,0.15000000000000002
304,0.7,0.13399151563644407,0.0,cat,0.15000000000000002
305,0.7,0,0,cat,0.15000000000000002
306,0.7,0,0,cat,0.15000000000000002
307,0.7,0.1694842636585236,0.0,cat,0.15000000000000002
308,0.7,0,0,cat,0.15000000000000002
309,0.7,0,0,cat,0.15000000000000002
310,0.7,0.14812580347061155,0.0,cat,0.15000000000000002
311,0.7,0,0.09203938245773313,cat,0.15000000000000002
312,0.7,0.1232463479042053,0.0,cat,0.15000000000000002
313,0.7,0,0.10631397962570188,cat,0.15000000000000002
314,0.7,0.1081524848937988,0.0,cat,0.15000000000000002
315,0.7,-0.013765239715576166,0.013765239715576166,cat,0.15000000000000002
316,0.7,0,0.0043572545051574485,cat,0.15000000000000002
317,0.7,0,0.0069986939430236594,cat,0.15000000000000002
318,0.7,0,0,cat,0.15000000000000002
319,0.85,-0.0651582717895508,0.0651582717895508,cat,0.15000000000000002
320,0.75,0.14589340090751646,0.0,cat,0.15000000000000002
321,0.75,-0.13366606235504153,0.13366606235504153,cat,0.15000000000000002
322,0.85,0.2145915389060974,0.0,cat,0.15000000000000002
323,0.85,-0.23591872453689577,0.23591872453689577,cat,0.15000000000000002
324,0.85,-0.12560864686965945,0.12560864686965945,cat,0.15000000000000002
325,0.85,-0.14369692802429201,0.14369692802429201,cat,0.15000000000000002
326,0.9,0.12061024308204649,0.0,cat,0.15000000000000002
327,0.9,0.4113245368003845,0.0,cat,0.15000000000000002
328,0.9,0.3175582349300385,0.0,cat,0.15000000000000002
329,0.9,0,0,cat,0.15000000000000002
330,0.9,0.157133674621582,0.0,cat,0.15000000000000002
331,0.9,-0.1591943144798279,0.1591943144798279,cat,0.15000000000000002
332,0.9,-0.04829182624816898,0.04829182624816898,cat,0.15000000000000002
333,0.9,-0.08927991390228274,0.08927991390228274,cat,0.15000000000000002
334,0.9,0.03264222145080564,0.0,cat,0.15000000000000002
335,0.9,0.3080552577972412,0.0,cat,0.15000000000000002
336,0.9,0.11757138967514036,0.0,cat,0.15000000000000002
337,0.9,0.05278841257095332,0.0,cat,0.15000000000000002
338,0.9,-0.22653850317001345,0.22653850317001345,cat,0.15000000000000002
339,0.9,0.012516176700592019,0.0,cat,0.15000000000000002
340,0.9,0,0,cat,0.15000000000000002
341,0.7,0.05406490564346314,0.0,cat,0.15000000000000002
342,0.85,0,0,cat,0.15000000000000002
343,0.7,0.15711343884468076,0.0,cat,0.15000000000000002
344,0.7,0.1924798250198364,0.0,cat,0.15000000000000002
345,0.7,0.08325467109680174,0.0,cat,0.15000000000000002
346,0.7,-0.35477166771888735,0.35477166771888735,cat,0.15000000000000002
347,0.85,0,0,cat,0.15000000000000002
348,0.85,0,0,cat,0.15000000000000002
349,0.75,-0.30615645051002505,0.30615645051002505,cat,0.15000000000000002
350,0.85,0,0,cat,0.15000000000000002
351,0.9,0.028675770759582497,0.0,cat,0.15000000000000002
352,0.85,0.03256866931915284,0.0,cat,0.15000000000000002
353,0.85,-0.16228451728820803,0.16228451728820803,cat,0.15000000000000002
354,0.8,0.020915931463241555,0.0,cat,0.15000000000000002
355,0.85,0.04920808076858518,0.0,cat,0.15000000000000002
356,0.85,0,0,cat,0.15000000000000002
357,0.85,0,0,cat,0.15000000000000002
358,0.85,0.04947654008865357,0.0,cat,0.15000000000000002
359,0.9,0,0,cat,0.15000000000000002
360,0.85,0,0,cat,0.15000000000000002
361,0.85,-0.18772473335266116,0.18772473335266116,cat,0.15000000000000002
362,0.8,0,0,cat,0.15000000000000002
363,0.85,-0.05162587165832522,0.05162587165832522,cat,0.15000000000000002
364,0.85,-0.07532205581665041,0.07532205581665041,cat,0.15000000000000002
365,0.85,0.14126137495040886,0.0,cat,0.15000000000000002
366,0.85,0.09515026807785032,0.0,cat,0.15000000000000002
367,0.85,0,0,cat,0.15000000000000002
368,0.85,0.06643102169036863,0.0,cat,0.15000000000000002
369,0.85,-0.06655844449996949,0.06655844449996949,cat,0.15000000000000002
370,0.85,0.02045462131500242,0.0,cat,0.15000000000000002
371,0.85,-0.08773537874221804,0.08773537874221804,cat,0.15000000000000002
372,0.9,0.09549430608749387,0.0,cat,0.15000000000000002
373,0.9,-0.041404390335083016,0.041404390335083016,cat,0.15000000000000002
374,0.85,0.009867823123931863,0.0,cat,0.15000000000000002
375,0.85,-0.10101225376129153,0.10101225376129153,cat,0.15000000000000002
376,0.7,0,0,cat,0.15000000000000002
377,0.8,0.14301407933235166,0.0,cat,0.15000000000000002
378,0.8,-0.2053345084190369,0.2053345084190369,cat,0.15000000000000002
379,0.85,-0.13861587047576907,0.13861587047576907,cat,0.15000000000000002
380,0.85,0,0,cat,0.15000000000000002
381,0.85,0,0,cat,0.15000000000000002
382,0.85,-0.09882488250732424,0.09882488250732424,cat,0.15000000000000002
383,0.7,-0.2464506268501282,0.2464506268501282,cat,0.15000000000000002
384,0.85,-0.07345827817916872,0.07345827817916872,cat,0.15000000000000002
385,0.85,-0.22187592983245852,0.22187592983245852,cat,0.15000000000000002
386,0.9,0.051333045959472634,0.0,cat,0.15000000000000002
387,0.75,0,0,cat,0.15000000000000002
388,0.9,0.0030555784702300803,0.0,cat,0.15000000000000002
389,0.85,-0.024187886714935325,0.024187886714935325,cat,0.15000000000000002
390,0.85,0,0,cat,0.15000000000000002
391,0.85,-0.10572471618652346,0.10572471618652346,cat,0.15000000000000002
392,0.75,0,0,cat,0.15000000000000002
393,0.85,-0.3774964451789856,0.3774964451789856,cat,0.15000000000000002
394,0.75,0,0,cat,0.15000000000000002
395,0.9,0.030499136447906472,0.0,cat,0.15000000000000002
396,0.85,0,0,cat,0.15000000000000002
397,0.85,0,0,cat,0.15000000000000002
398,0.85,-0.24491705894470217,0.24491705894470217,cat,0.15000000000000002
399,0.75,-0.004350447654724143,0.004350447654724143,cat,0.15000000000000002
400,0.85,-0.24880429506301882,0.24880429506301882,cat,0.15000000000000002
401,0.9,-0.055300796031951927,0.055300796031951927,cat,0.15000000000000002
402,0.85,-0.287545645236969,0.287545645236969,cat,0.15000000000000002
403,0.8,0.12837723493576048,0.0,cat,0.15000000000000002
404,0.8,0,0,cat,0.15000000000000002
405,0.8,0,0,cat,0.15000000000000002
406,0.75,0.0535790085792541,0.0,cat,0.15000000000000002
407,0.75,-0.28442045450210574,0.28442045450210574,cat,0.15000000000000002
408,0.85,-0.03047993183135987,0.03047993183135987,cat,0.15000000000000002
409,0.85,-0.053332829475402854,0.053332829475402854,cat,0.15000000000000002
410,0.85,0.07853833436965943,0.0,cat,0.15000000000000002
411,0.85,0.16251406669616697,0.0,cat,0.15000000000000002
412,0.85,-0.21652241945266726,0.21652241945266726,cat,0.15000000000000002
413,0.7,0,0,cat,0.15000000000000002
414,0.85,-0.09955265522003176,0.09955265522003176,cat,0.15000000000000002
415,0.85,0,0,cat,0.15000000000000002
416,0.8,0.05649188756942747,0.0,cat,0.15000000000000002
417,0.85,-0.3356372654438019,0.3356372654438019,cat,0.15000000000000002
418,0.8,0,0,cat,0.15000000000000002
419,0.9,0,0,cat,0.15000000000000002
420,0.7,-0.1005208730697632,0.1005208730697632,cat,0.15000000000000002
421,0.85,0.12523541450500486,0.0,cat,0.15000000000000002
422,0.85,0.03192148208618162,0.0,cat,0.15000000000000002
423,0.85,0.1966123044490814,0.0,cat,0.15000000000000002
424,0.85,-0.0851795315742493,0.0851795315742493,cat,0.15000000000000002
425,0.85,0,0,cat,0.15000000000000002
426,0.85,-0.3029949009418488,0.3029949009418488,cat,0.15000000000000002
427,0.85,0.0614637494087219,0.0,cat,0.15000000000000002
428,0.85,-0.33620175123214724,0.33620175123214724,cat,0.15000000000000002
429,0.8,-0.0785809397697449,0.0785809397697449,cat,0.15000000000000002
430,0.9,0.17197254896163938,0.0,cat,0.15000000000000002
431,0.9,0.15883476138114927,0.0,cat,0.15000000000000002
432,0.9,-0.19742625355720522,0.19742625355720522,cat,0.15000000000000002
433,0.85,0.11067161560058592,0.0,cat,0.15000000000000002
434,0.85,-0.0301047205924988,0.0301047205924988,cat,0.15000000000000002
435,0.85,-0.15556230545043948,0.15556230545043948,cat,0.15000000000000002
436,0.85,-0.012851113080978416,0.012851113080978416,cat,0.15000000000000002
437,0.75,-0.22354262471199038,0.22354262471199038,cat,0.15000000000000002
438,0.85,0.2144064962863922,0.0,cat,0.15000000000000002
439,0.85,-0.0941761374473572,0.0941761374473572,cat,0.15000000000000002
440,0.85,0.2687362790107727,0.0,cat,0.15000000000000002
441,0.85,-0.0735849976539612,0.0735849976539612,cat,0.15000000000000002
442,0.85,0.2195600628852844,0.0,cat,0.15000000000000002
443,0.85,-0.1838510870933533,0.1838510870933533,cat,0.15000000000000002
444,0.85,0.1462973117828369,0.0,cat,0.15000000000000002
445,0.85,-0.3508338570594788,0.3508338570594788,cat,0.15000000000000002
446,0.9,-0.11275657415390017,0.11275657415390017,cat,0.15000000000000002
447,0.7,0,0,cat,0.15000000000000002
448,0.85,0.0733617305755615,0.0,cat,0.15000000000000002
449,0.85,-0.1322604060173035,0.1322604060173035,cat,0.15000000000000002
450,0.85,-0.011502766609191917,0.011502766609191917,cat,0.15000000000000002
451,0.85,-0.13228758573532107,0.13228758573532107,cat,0.15000000000000002
452,0.7,0.2525100767612457,0.0,cat,0.15000000000000002
453,0.7,0,0,cat,0.15000000000000002
454,0.7,-0.00399866104125976,0.00399866104125976,cat,0.15000000000000002
455,0.7,0,0,cat,0.15000000000000002
456,0.85,0.08744070529937742,0.0,cat,0.15000000000000002
457,0.85,0.4042151033878326,0.0,cat,0.15000000000000002
458,0.85,-0.16449429988861086,0.16449429988861086,cat,0.15000000000000002
459,0.85,0.05425412058830259,0.0,cat,0.15000000000000002
460,0.85,-0.0042191386222839855,0.0042191386222839855,cat,0.15000000000000002
461,0.85,0,0,cat,0.15000000000000002
462,0.85,0,0,cat,0.15000000000000002
463,0.7,0,0,cat,0.15000000000000002
464,0.85,-0.13796361684799197,0.13796361684799197,cat,0.15000000000000002
465,0.8,0.1310463905334473,0.0,cat,0.15000000000000002
466,0.8,0,0,cat,0.15000000000000002
467,0.8,0,0,cat,0.15000000000000002
468,0.85,0,0,cat,0.15000000000000002
469,0.85,0,0,cat,0.15000000000000002
470,0.85,0.07479155659675599,0.0,cat,0.15000000000000002
471,0.85,-0.02441501021385195,0.02441501021385195,cat,0.15000000000000002
472,0.85,-0.20903756618499758,0.20903756618499758,cat,0.15000000000000002
473,0.7,0,0,cat,0.15000000000000002
474,0.85,0.06095907688140867,0.0,cat,0.15000000000000002
475,0.85,-0.0424449682235718,0.0424449682235718,cat,0.15000000000000002
476,0.85,-0.08304923176765444,0.08304923176765444,cat,0.15000000000000002
477,0.75,0.2825066804885864,0.0,cat,0.15000000000000002
478,0.75,-0.1294425964355469,0.1294425964355469,cat,0.15000000000000002
479,0.75,0,0.06933794021606443,cat,0.15000000000000002
480,0.85,-0.3000775218009949,0.3000775218009949,cat,0.15000000000000002
481,0.8,0.1309265851974487,0.0,cat,0.15000000000000002
482,0.8,0,0,cat,0.15000000000000002
483,0.8,-0.04201277494430544,0.04201277494430544,cat,0.15000000000000002
484,0.7,-0.18045648336410525,0.18045648336410525,cat,0.15000000000000002
485,0.75,0.05427131652832029,0.0,cat,0.15000000000000002
486,0.9,-0.0041019856929779275,0.0041019856929779275,cat,0.15000000000000002
487,0.75,0.04261723756790159,0.0,cat,0.15000000000000002
488,0.85,0,0,cat,0.15000000000000002
489,0.85,-0.0864351034164429,0.0864351034164429,cat,0.15000000000000002
490,0.75,0.14561966657638548,0.0,cat,0.15000000000000002
491,0.75,0.30088842511177055,0.0,cat,0.15000000000000002
492,0.75,-0.03725000619888308,0.03725000619888308,cat,0.15000000000000002
493,0.75,-0.10355725288391116,0.10355725288391116,cat,0.15000000000000002
494,0.75,-0.25829615592956545,0.25829615592956545,cat,0.15000000000000002
495,0.85,0.09880695343017573,0.0,cat,0.15000000000000002
496,0.85,-0.4851727426052093,0.4851727426052093,cat,0.15000000000000002
497,0.85,-0.3351966977119446,0.3351966977119446,cat,0.15000000000000002
498,0.9,0.19703686833381645,0.0,cat,0.15000000000000002
499,0.9,-0.2727008700370789,0.2727008700370789,cat,0.15000000000000002
500,0.8,0,0,cat,0.15000000000000002
501,0.85,-0.11480041742324831,0.11480041742324831,cat,0.15000000000000002
502,0.85,0.11807609200477598,0.0,cat,0.15000000000000002
503,0.85,-0.39009358882904055,0.39009358882904055,cat,0.15000000000000002
504,0.85,-0.049516880512237585,0.049516880512237585,cat,0.15000000000000002
505,0.8,0.05383328199386597,0.0,cat,0.15000000000000002
506,0.85,-0.33516004085540774,0.33516004085540774,cat,0.15000000000000002
507,0.7,0,0,cat,0.15000000000000002
508,0.8,0,0,cat,0.15000000000000002
509,0.75,0,0,cat,0.15000000000000002
510,0.85,-0.1142494320869446,0.1142494320869446,cat,0.15000000000000002
511,0.85,0,0,cat,0.15000000000000002
512,0.85,0,0,cat,0.15000000000000002
513,0.7,0.03846279382705686,0.0,cat,0.15000000000000002
514,0.75,0.15594635009765623,0.0,cat,0.15000000000000002
515,0.75,0.1062218904495239,0.0,cat,0.15000000000000002
516,0.75,-0.21831428408622744,0.21831428408622744,cat,0.15000000000000002
517,0.85,-0.3177435636520386,0.3177435636520386,cat,0.15000000000000002
518,0.7,-0.11147103607654574,0.11147103607654574,cat,0.15000000000000002
519,0.8,0,0,cat,0.15000000000000002
520,0.85,0.006632661819457986,0.0,cat,0.15000000000000002
521,0.85,0.07525852918624878,0.0,cat,0.15000000000000002
522,0.85,0.05603424310684202,0.0,cat,0.15000000000000002
523,0.85,0.1538018345832825,0.0,cat,0.15000000000000002
524,0.85,0.09860399961471558,0.0,cat,0.15000000000000002
525,0.85,-0.08654322624206545,0.08654322624206545,cat,0.15000000000000002
526,0.85,0.029344594478607156,0.0,cat,0.15000000000000002
527,0.85,0,0,cat,0.15000000000000002
528,0.85,-0.06359305381774905,0.06359305381774905,cat,0.15000000000000002
529,0.85,0.10454789400100706,0.0,cat,0.15000000000000002
530,0.85,-0.09712698459625246,0.09712698459625246,cat,0.15000000000000002
531,0.9,-0.009844803810119679,0.009844803810119679,cat,0.15000000000000002
532,0.85,0.26313222050666807,0.0,cat,0.15000000000000002
533,0.85,0,0,cat,0.15000000000000002
534,0.85,-0.037747168540954626,0.037747168540954626,cat,0.15000000000000002
535,0.85,0.09346536397933958,0.0,cat,0.15000000000000002
536,0.85,0.23735085725784294,0.0,cat,0.15000000000000002
537,0.85,-0.03997673988342286,0.03997673988342286,cat,0.15000000000000002
538,0.85,-0.23343142271041872,0.23343142271041872,cat,0.15000000000000002
539,0.75,0.1012472867965698,0.0,cat,0.15000000000000002
540,0.75,0.008340781927108715,0.0,cat,0.15000000000000002
541,0.8,0.2469953358173369,0.0,cat,0.15000000000000002
542,0.8,0,0,cat,0.15000000000000002
543,0.8,0,0,cat,0.15000000000000002
544,0.8,0.0007250070571899192,0.0,cat,0.15000000000000002
545,0.85,0.06680343151092527,0.0,cat,0.15000000000000002
546,0.85,0.030063068866729714,0.0,cat,0.15000000000000002
547,0.8,0.15712491273880003,0.0,cat,0.15000000000000002
548,0.8,-0.06431719064712527,0.06431719064712527,cat,0.15000000000000002
549,0.85,-0.15579148530960085,0.15579148530960085,cat,0.15000000000000002
550,0.75,0,0,cat,0.15000000000000002
551,0.85,0.5545040726661682,0.0,cat,0.15000000000000002
552,0.85,0.24559417963027946,0.0,cat,0.15000000000000002
553,0.85,-0.15347262620925906,0.15347262620925906,cat,0.15000000000000002
554,0.85,0.04817572832107542,0.0,cat,0.15000000000000002
555,0.85,0,0,cat,0.15000000000000002
556,0.85,0,0,cat,0.15000000000000002
557,0.85,0,0,cat,0.15000000000000002
558,0.85,-0.2466376066207886,0.2466376066207886,cat,0.15000000000000002
559,0.85,0,0,cat,0.15000000000000002
