,delta_conf,label,target,conf_branch_1,infered_class_branches_1,correct_branch_1,infered_label_branches_1,conf_branch_2,infered_class_branches_2,correct_branch_2,infered_label_branches_2
847,0.017706573009490967,airplane,0.0,0.9822763800621033,0,1,airplane,0.9999829530715942,0,1,airplane
848,0.19208413362503052,bird,2.0,0.4679288864135742,2,1,bird,0.6600130200386047,2,1,bird
849,-0.006310462951660156,deer,4.0,0.9745186567306519,4,1,deer,0.9682081937789917,4,1,deer
850,0.18495357036590576,horse,7.0,0.5092964172363281,5,0,dog,0.6942499876022339,5,0,dog
851,0.1217581033706665,truck,9.0,0.8736129403114319,9,1,truck,0.9953710436820984,9,1,truck
852,0.08876776695251465,ship,8.0,0.8982194662094116,8,1,ship,0.9869872331619263,8,1,ship
853,0.014689505100250244,truck,9.0,0.9819003939628601,1,0,automobile,0.9965898990631104,1,0,automobile
854,0.08633345365524292,airplane,0.0,0.911393404006958,0,1,airplane,0.9977268576622009,0,1,airplane
855,0.6701423227787018,horse,7.0,0.31364503502845764,5,0,dog,0.9837873578071594,7,1,horse
856,0.12817203998565674,horse,7.0,0.6891818046569824,7,1,horse,0.8173538446426392,7,1,horse
857,0.05467236042022705,airplane,0.0,0.9151877164840698,0,1,airplane,0.9698600769042969,0,1,airplane
858,0.025294244289398193,horse,7.0,0.9745103120803833,7,1,horse,0.9998045563697815,7,1,horse
859,0.012832880020141602,ship,8.0,0.9870965480804443,8,1,ship,0.9999294281005859,8,1,ship
860,-0.02262580394744873,deer,4.0,0.9763897061347961,4,1,deer,0.9537639021873474,4,1,deer
861,0.16558361053466797,frog,6.0,0.8169048428535461,6,1,frog,0.9824884533882141,6,1,frog
862,-0.02618187665939331,cat,3.0,0.5583616495132446,6,0,frog,0.5321797728538513,6,0,frog
863,0.11114668846130371,cat,3.0,0.5347170829772949,5,0,dog,0.6458637714385986,3,1,cat
864,0.0060607194900512695,airplane,0.0,0.9938703775405884,0,1,airplane,0.9999310970306396,0,1,airplane
865,0.08597350120544434,automobile,1.0,0.9130256772041321,1,1,automobile,0.9989991784095764,1,1,automobile
866,0.6316637992858887,cat,3.0,0.2737540602684021,3,1,cat,0.9054178595542908,3,1,cat
867,0.09967821836471558,horse,7.0,0.8489021062850952,7,1,horse,0.9485803246498108,7,1,horse
868,0.004333138465881348,airplane,0.0,0.99552321434021,0,1,airplane,0.9998563528060913,0,1,airplane
869,0.1429966688156128,automobile,1.0,0.7908104658126831,1,1,automobile,0.9338071346282959,1,1,automobile
870,0.38727205991744995,cat,3.0,0.5473060011863708,3,1,cat,0.9345780611038208,3,1,cat
871,0.0049498677253723145,automobile,1.0,0.9949228167533875,1,1,automobile,0.9998726844787598,1,1,automobile
872,0.06360208988189697,deer,4.0,0.9072664380073547,4,1,deer,0.9708685278892517,4,1,deer
873,0.034680068492889404,bird,2.0,0.9489859938621521,2,1,bird,0.9836660623550415,2,1,bird
874,0.02609199285507202,cat,3.0,0.953683078289032,3,1,cat,0.979775071144104,3,1,cat
875,0.024258553981781006,ship,8.0,0.975562334060669,8,1,ship,0.99982088804245,8,1,ship
876,0.009343743324279785,deer,4.0,0.9882580637931824,4,1,deer,0.9976018071174622,4,1,deer
877,0.24132120609283447,bird,2.0,0.7291574478149414,2,1,bird,0.9704786539077759,2,1,bird
878,0.39699533581733704,cat,3.0,0.2568017542362213,4,0,deer,0.6537970900535583,3,1,cat
879,0.055355191230773926,horse,7.0,0.840312123298645,7,1,horse,0.895667314529419,7,1,horse
880,0.0028949379920959473,ship,8.0,0.99683678150177,8,1,ship,0.999731719493866,8,1,ship
881,-0.11550956964492798,deer,4.0,0.8440677523612976,4,1,deer,0.7285581827163696,4,1,deer
882,0.42972829937934875,cat,3.0,0.29997220635414124,0,0,airplane,0.72970050573349,0,0,airplane
883,0.2920576333999634,airplane,0.0,0.6555901169776917,0,1,airplane,0.947647750377655,0,1,airplane
884,0.325799822807312,truck,9.0,0.6263250112533569,9,1,truck,0.952124834060669,9,1,truck
885,0.36248087882995605,airplane,0.0,0.5353122353553772,4,0,deer,0.8977931141853333,4,0,deer
886,0.25030261278152466,airplane,0.0,0.6978558301925659,0,1,airplane,0.9481584429740906,0,1,airplane
887,-0.03095144033432007,automobile,1.0,0.552223265171051,8,0,ship,0.521271824836731,1,1,automobile
888,0.13420075178146362,airplane,0.0,0.6071631908416748,8,0,ship,0.7413639426231384,8,0,ship
889,-0.15125912427902222,deer,4.0,0.6543499231338501,4,1,deer,0.5030907988548279,6,0,frog
890,-0.0038955211639404297,deer,4.0,0.9852935671806335,4,1,deer,0.9813980460166931,4,1,deer
891,-0.05041307210922241,frog,6.0,0.5486472249031067,6,1,frog,0.4982341527938843,6,1,frog
892,0.08938866853713989,horse,7.0,0.7195296883583069,7,1,horse,0.8089183568954468,7,1,horse
893,0.1718302071094513,frog,6.0,0.2944294512271881,4,0,deer,0.4662596583366394,3,0,cat
894,0.03830552101135254,automobile,1.0,0.9495130777359009,1,1,automobile,0.9878185987472534,1,1,automobile
895,0.15281587839126587,automobile,1.0,0.5200168490409851,1,1,automobile,0.672832727432251,1,1,automobile
896,0.1214107871055603,cat,3.0,0.8685703277587891,3,1,cat,0.9899811148643494,3,1,cat
897,0.14771044254302979,horse,7.0,0.76070636510849,7,1,horse,0.9084168076515198,7,1,horse
898,0.21913734078407288,cat,3.0,0.3793531358242035,7,0,horse,0.5984904766082764,5,0,dog
899,0.21979814767837524,dog,5.0,0.7143158316612244,5,1,dog,0.9341139793395996,5,1,dog
900,0.42157018184661865,bird,2.0,0.2778748869895935,6,0,frog,0.6994450688362122,5,0,dog
901,0.12371385097503662,frog,6.0,0.8752301335334778,6,1,frog,0.9989439845085144,6,1,frog
902,0.01254969835281372,frog,6.0,0.9874438643455505,6,1,frog,0.9999935626983643,6,1,frog
903,0.14068371057510376,dog,5.0,0.7140704989433289,5,1,dog,0.8547542095184326,5,1,dog
904,0.3699301481246948,ship,8.0,0.6273837685585022,8,1,ship,0.997313916683197,8,1,ship
905,-0.08117729425430298,horse,7.0,0.5917889475822449,7,1,horse,0.5106116533279419,7,1,horse
906,-0.006190776824951172,automobile,1.0,0.9436396956443787,1,1,automobile,0.9374489188194275,1,1,automobile
907,0.043974459171295166,frog,6.0,0.9547435641288757,6,1,frog,0.9987180233001709,6,1,frog
908,0.051074326038360596,ship,8.0,0.9478731155395508,8,1,ship,0.9989474415779114,8,1,ship
909,0.010153114795684814,ship,8.0,0.989467203617096,8,1,ship,0.9996203184127808,8,1,ship
910,-0.17129844427108765,dog,5.0,0.8977414965629578,5,1,dog,0.7264430522918701,5,1,dog
911,0.0105208158493042,cat,3.0,0.9892809987068176,3,1,cat,0.9998018145561218,3,1,cat
912,0.050186991691589355,airplane,0.0,0.28189924359321594,2,0,bird,0.3320862352848053,0,1,airplane
913,0.05028003454208374,deer,4.0,0.9496120810508728,4,1,deer,0.9998921155929565,4,1,deer
914,-0.05011403560638428,airplane,0.0,0.9552308320999146,0,1,airplane,0.9051167964935303,0,1,airplane
915,0.05645507574081421,automobile,1.0,0.9431809782981873,1,1,automobile,0.9996360540390015,1,1,automobile
916,0.10065817832946777,cat,3.0,0.4088977575302124,3,1,cat,0.5095559358596802,4,0,deer
917,0.02067732810974121,ship,8.0,0.9788646697998047,8,1,ship,0.9995419979095459,8,1,ship
918,0.02383112907409668,ship,8.0,0.9755241274833679,8,1,ship,0.9993552565574646,8,1,ship
919,0.35130250453948975,airplane,0.0,0.5577540993690491,0,1,airplane,0.9090566039085388,0,1,airplane
920,0.23030352592468262,frog,6.0,0.7656459808349609,6,1,frog,0.9959495067596436,6,1,frog
921,0.002029716968536377,truck,9.0,0.9913713932037354,9,1,truck,0.9934011101722717,9,1,truck
922,0.3520358204841614,truck,9.0,0.274821400642395,3,0,cat,0.6268572211265564,9,1,truck
923,0.04579108953475952,truck,9.0,0.25002971291542053,6,0,frog,0.29582080245018005,6,0,frog
924,-0.28910091519355774,dog,5.0,0.6818744540214539,7,0,horse,0.3927735388278961,5,1,dog
925,0.1460387110710144,dog,5.0,0.5768837332725525,3,0,cat,0.7229224443435669,3,0,cat
926,0.044724464416503906,ship,8.0,0.9545609354972839,8,1,ship,0.9992853999137878,8,1,ship
927,0.2222539782524109,frog,6.0,0.7492803335189819,6,1,frog,0.9715343117713928,6,1,frog
928,0.2428135871887207,airplane,0.0,0.7566483616828918,0,1,airplane,0.9994619488716125,0,1,airplane
929,0.29565441608428955,airplane,0.0,0.701292097568512,0,1,airplane,0.9969465136528015,0,1,airplane
930,0.008232653141021729,deer,4.0,0.9758251905441284,4,1,deer,0.9840578436851501,4,1,deer
931,0.004531264305114746,bird,2.0,0.9951153993606567,2,1,bird,0.9996466636657715,2,1,bird
932,0.18398386240005493,cat,3.0,0.750817596912384,3,1,cat,0.934801459312439,3,1,cat
933,-0.01734784245491028,bird,2.0,0.4549756348133087,3,0,cat,0.43762779235839844,3,0,cat
934,0.004174351692199707,horse,7.0,0.9936736822128296,7,1,horse,0.9978480339050293,7,1,horse
935,0.24352329969406128,bird,2.0,0.5571388006210327,2,1,bird,0.800662100315094,2,1,bird
936,0.09420615434646606,bird,2.0,0.9046335220336914,2,1,bird,0.9988396763801575,2,1,bird
937,0.34382104873657227,dog,5.0,0.5643475651741028,5,1,dog,0.908168613910675,5,1,dog
938,0.4050048887729645,truck,9.0,0.4985944926738739,9,1,truck,0.9035993814468384,9,1,truck
939,0.0480843186378479,ship,8.0,0.950227677822113,8,1,ship,0.9983119964599609,8,1,ship
940,0.014556646347045898,truck,9.0,0.9834927320480347,9,1,truck,0.9980493783950806,9,1,truck
941,0.18870475888252258,automobile,1.0,0.4014478623867035,1,1,automobile,0.5901526212692261,1,1,automobile
942,0.032243430614471436,horse,7.0,0.9582376480102539,7,1,horse,0.9904810786247253,7,1,horse
943,0.0017467737197875977,deer,4.0,0.9019877910614014,4,1,deer,0.903734564781189,4,1,deer
944,0.07597124576568604,airplane,0.0,0.9188171625137329,0,1,airplane,0.994788408279419,0,1,airplane
945,0.20278841257095337,cat,3.0,0.73197340965271,3,1,cat,0.9347618222236633,3,1,cat
946,0.07807952165603638,airplane,0.0,0.9205850958824158,0,1,airplane,0.9986646175384521,0,1,airplane
947,0.34431636333465576,automobile,1.0,0.6350650191307068,1,1,automobile,0.9793813824653625,1,1,automobile
948,0.24860399961471558,cat,3.0,0.7110087275505066,4,0,deer,0.9596127271652222,4,0,deer
949,0.008814394474029541,ship,8.0,0.9909001588821411,8,1,ship,0.9997145533561707,8,1,ship
950,-0.03874063491821289,cat,3.0,0.7452973127365112,3,1,cat,0.7065566778182983,3,1,cat
951,0.11803776025772095,truck,9.0,0.8738040328025818,9,1,truck,0.9918417930603027,9,1,truck
952,0.12631118297576904,frog,6.0,0.8715932369232178,6,1,frog,0.9979044198989868,6,1,frog
953,0.295363187789917,automobile,1.0,0.5564398169517517,0,0,airplane,0.8518030047416687,0,0,airplane
954,0.009771108627319336,deer,4.0,0.9876518249511719,4,1,deer,0.9974229335784912,4,1,deer
955,0.015428483486175537,horse,7.0,0.9813250303268433,7,1,horse,0.9967535138130188,7,1,horse
956,-0.01412874460220337,airplane,0.0,0.6556825041770935,0,1,airplane,0.6415537595748901,0,1,airplane
957,0.1458362340927124,cat,3.0,0.6485127210617065,6,0,frog,0.794348955154419,6,0,frog
958,0.06472116708755493,horse,7.0,0.912230372428894,7,1,horse,0.976951539516449,7,1,horse
959,0.005827367305755615,ship,8.0,0.9941200613975525,8,1,ship,0.9999474287033081,8,1,ship
960,0.07553419470787048,truck,9.0,0.3828740119934082,1,0,automobile,0.4584082067012787,9,1,truck
961,0.2612554430961609,automobile,1.0,0.5456336736679077,1,1,automobile,0.8068891167640686,1,1,automobile
962,0.16454178094863892,automobile,1.0,0.8201959133148193,1,1,automobile,0.9847376942634583,1,1,automobile
963,0.012877941131591797,frog,6.0,0.9866977334022522,6,1,frog,0.999575674533844,6,1,frog
964,0.1948598027229309,frog,6.0,0.7851759195327759,6,1,frog,0.9800357222557068,6,1,frog
965,0.19020050764083862,frog,6.0,0.7955635786056519,6,1,frog,0.9857640862464905,6,1,frog
966,0.23588740825653076,frog,6.0,0.6855754256248474,6,1,frog,0.9214628338813782,6,1,frog
967,0.1587480902671814,truck,9.0,0.7647796273231506,9,1,truck,0.923527717590332,9,1,truck
968,0.005579233169555664,automobile,1.0,0.994343638420105,1,1,automobile,0.9999228715896606,1,1,automobile
969,0.04892110824584961,truck,9.0,0.840021014213562,9,1,truck,0.8889421224594116,9,1,truck
970,0.022923707962036133,truck,9.0,0.9744883179664612,9,1,truck,0.9974120259284973,9,1,truck
971,-0.04223865270614624,deer,4.0,0.9871615767478943,4,1,deer,0.944922924041748,4,1,deer
972,-0.126118004322052,bird,2.0,0.850983738899231,6,0,frog,0.724865734577179,6,0,frog
973,0.06389880180358887,automobile,1.0,0.9312940835952759,1,1,automobile,0.9951928853988647,1,1,automobile
974,0.19283169507980347,horse,7.0,0.5990447998046875,2,0,bird,0.791876494884491,2,0,bird
975,0.0033496618270874023,airplane,0.0,0.9966392517089844,0,1,airplane,0.9999889135360718,0,1,airplane
976,0.38221415877342224,frog,6.0,0.48287466168403625,6,1,frog,0.8650888204574585,6,1,frog
977,0.06052058935165405,ship,8.0,0.9391068816184998,8,1,ship,0.9996274709701538,8,1,ship
978,-0.06257867813110352,automobile,1.0,0.5999286770820618,8,0,ship,0.5373499989509583,1,1,automobile
979,0.06525707244873047,truck,9.0,0.9231261610984802,9,1,truck,0.9883832335472107,9,1,truck
980,0.017605066299438477,bird,2.0,0.9820636510848999,2,1,bird,0.9996687173843384,2,1,bird
981,0.2070969045162201,truck,9.0,0.3670826852321625,9,1,truck,0.5741795897483826,9,1,truck
982,-0.0859186053276062,airplane,0.0,0.5930755734443665,4,0,deer,0.5071569681167603,4,0,deer
983,0.018038630485534668,deer,4.0,0.9605493545532227,4,1,deer,0.9785879850387573,4,1,deer
984,0.014448761940002441,horse,7.0,0.9559189081192017,7,1,horse,0.9703676700592041,7,1,horse
985,0.10173684358596802,ship,8.0,0.8960421085357666,8,1,ship,0.9977789521217346,8,1,ship
986,0.42010676860809326,cat,3.0,0.4934161901473999,5,0,dog,0.9135229587554932,3,1,cat
987,-0.010955870151519775,automobile,1.0,0.9185371994972229,1,1,automobile,0.9075813293457031,1,1,automobile
988,-0.05437004566192627,bird,2.0,0.9623521566390991,2,1,bird,0.9079821109771729,2,1,bird
989,0.30631983280181885,airplane,0.0,0.6776582598686218,0,1,airplane,0.9839780926704407,0,1,airplane
990,0.019772827625274658,automobile,1.0,0.9762784242630005,1,1,automobile,0.9960512518882751,1,1,automobile
991,-0.10837751626968384,dog,5.0,0.6398487091064453,5,1,dog,0.5314711928367615,5,1,dog
992,0.006799042224884033,ship,8.0,0.9931753277778625,8,1,ship,0.9999743700027466,8,1,ship
993,0.3242095112800598,deer,4.0,0.2955626845359802,7,0,horse,0.61977219581604,4,1,deer
994,-0.14446309208869934,frog,6.0,0.635697066783905,2,0,bird,0.4912339746952057,2,0,bird
995,0.16168618202209473,cat,3.0,0.5946207642555237,5,0,dog,0.7563069462776184,5,0,dog
996,0.13203120231628418,ship,8.0,0.8090639710426331,8,1,ship,0.9410951733589172,8,1,ship
997,0.12787193059921265,automobile,1.0,0.8230333924293518,1,1,automobile,0.9509053230285645,1,1,automobile
998,0.0983741283416748,cat,3.0,0.8394464254379272,3,1,cat,0.937820553779602,3,1,cat
999,0.0008762478828430176,ship,8.0,0.9991223216056824,8,1,ship,0.9999985694885254,8,1,ship
1000,0.0836605429649353,dog,5.0,0.8957294225692749,5,1,dog,0.9793899655342102,5,1,dog
1001,-0.008825302124023438,airplane,0.0,0.5667752623558044,0,1,airplane,0.557949960231781,8,0,ship
1002,0.029352009296417236,ship,8.0,0.5221996307373047,8,1,ship,0.5515516400337219,5,0,dog
1003,0.001324474811553955,deer,4.0,0.891599178314209,4,1,deer,0.8929236531257629,4,1,deer
1004,0.07870078086853027,ship,8.0,0.9182431101799011,8,1,ship,0.9969438910484314,8,1,ship
1005,-0.03180664777755737,automobile,1.0,0.8100599050521851,1,1,automobile,0.7782532572746277,1,1,automobile
1006,0.17623937129974365,automobile,1.0,0.8212040662765503,1,1,automobile,0.997443437576294,1,1,automobile
1007,0.2561168074607849,ship,8.0,0.6624332666397095,8,1,ship,0.9185500741004944,8,1,ship
1008,0.3571401983499527,truck,9.0,0.22248320281505585,9,1,truck,0.5796234011650085,9,1,truck
1009,0.035887718200683594,frog,6.0,0.9598263502120972,6,1,frog,0.9957140684127808,6,1,frog
1010,0.006815850734710693,airplane,0.0,0.9931209683418274,0,1,airplane,0.9999368190765381,0,1,airplane
1011,0.022991299629211426,ship,8.0,0.9765223264694214,8,1,ship,0.9995136260986328,8,1,ship
1012,-0.06878876686096191,frog,6.0,0.6440639495849609,2,0,bird,0.575275182723999,6,1,frog
1013,0.0036448240280151367,automobile,1.0,0.9950299263000488,1,1,automobile,0.998674750328064,1,1,automobile
1014,0.08219307661056519,cat,3.0,0.8776403069496155,3,1,cat,0.9598333835601807,3,1,cat
1015,-0.00741732120513916,deer,4.0,0.9834475517272949,4,1,deer,0.9760302305221558,4,1,deer
1016,0.186678946018219,automobile,1.0,0.8017839193344116,1,1,automobile,0.9884628653526306,1,1,automobile
1017,0.02610325813293457,frog,6.0,0.9671831727027893,6,1,frog,0.9932864308357239,6,1,frog
1018,0.05480891466140747,airplane,0.0,0.9431819319725037,0,1,airplane,0.9979908466339111,0,1,airplane
1019,0.24215370416641235,dog,5.0,0.3391282558441162,5,1,dog,0.5812819600105286,3,0,cat
1020,0.11466211080551147,automobile,1.0,0.8612310886383057,1,1,automobile,0.9758931994438171,1,1,automobile
1021,0.4611440598964691,automobile,1.0,0.45592060685157776,1,1,automobile,0.9170646667480469,1,1,automobile
1022,0.06174659729003906,airplane,0.0,0.7349014282226562,0,1,airplane,0.7966480255126953,0,1,airplane
1023,0.3502153158187866,airplane,0.0,0.5902991890907288,0,1,airplane,0.9405145049095154,0,1,airplane
1024,0.037243425846099854,cat,3.0,0.7700175642967224,3,1,cat,0.8072609901428223,3,1,cat
1025,0.3488789200782776,dog,5.0,0.5447733998298645,5,1,dog,0.8936523199081421,5,1,dog
1026,0.09646487236022949,airplane,0.0,0.8139195442199707,0,1,airplane,0.9103844165802002,0,1,airplane
1027,0.03174477815628052,airplane,0.0,0.9664480686187744,0,1,airplane,0.9981928467750549,0,1,airplane
1028,0.27417635917663574,frog,6.0,0.6604300141334534,6,1,frog,0.9346063733100891,6,1,frog
1029,0.049961864948272705,frog,6.0,0.949396014213562,6,1,frog,0.9993578791618347,6,1,frog
1030,0.0454372763633728,cat,3.0,0.8524446487426758,3,1,cat,0.8978819251060486,3,1,cat
1031,0.2168034315109253,cat,3.0,0.7766231298446655,3,1,cat,0.9934265613555908,3,1,cat
1032,0.14028987288475037,frog,6.0,0.2862052619457245,6,1,frog,0.42649513483047485,8,0,ship
1033,0.0021239519119262695,cat,3.0,0.9378976225852966,3,1,cat,0.9400215744972229,3,1,cat
1034,-0.05345308780670166,frog,6.0,0.8458626866340637,3,0,cat,0.7924095988273621,3,0,cat
1035,0.055853068828582764,frog,6.0,0.46427714824676514,4,0,deer,0.5201302170753479,3,0,cat
1036,0.11835682392120361,airplane,0.0,0.4739367365837097,2,0,bird,0.5922935605049133,0,1,airplane
1037,0.03785794973373413,horse,7.0,0.9587112069129944,7,1,horse,0.9965691566467285,7,1,horse
1038,0.03700906038284302,bird,2.0,0.9611413478851318,2,1,bird,0.9981504082679749,2,1,bird
1039,0.1327318549156189,bird,2.0,0.8410949110984802,2,1,bird,0.9738267660140991,2,1,bird
1040,-0.02537590265274048,horse,7.0,0.40682026743888855,5,0,dog,0.38144436478614807,3,0,cat
1041,0.019564688205718994,dog,5.0,0.9797701835632324,5,1,dog,0.9993348717689514,5,1,dog
1042,-0.06432873010635376,dog,5.0,0.5054426193237305,2,0,bird,0.4411138892173767,5,1,dog
1043,0.3533535301685333,bird,2.0,0.38653674721717834,0,0,airplane,0.7398902773857117,2,1,bird
1044,0.0028228759765625,ship,8.0,0.9952064156532288,8,1,ship,0.9980292916297913,8,1,ship
1045,0.0050907135009765625,dog,5.0,0.9904835224151611,5,1,dog,0.9955742359161377,5,1,dog
1046,0.059204041957855225,bird,2.0,0.9389804601669312,2,1,bird,0.9981845021247864,2,1,bird
1047,0.08643203973770142,automobile,1.0,0.6383000612258911,8,0,ship,0.7247321009635925,8,0,ship
1048,0.04217886924743652,automobile,1.0,0.9552361965179443,1,1,automobile,0.9974150657653809,1,1,automobile
1049,0.042613983154296875,deer,4.0,0.9515505433082581,1,0,automobile,0.9941645264625549,1,0,automobile
1050,0.18324032425880432,cat,3.0,0.405485600233078,7,0,horse,0.5887259244918823,0,0,airplane
1051,0.23734372854232788,bird,2.0,0.5839204788208008,2,1,bird,0.8212642073631287,2,1,bird
1052,0.010340213775634766,airplane,0.0,0.9891173243522644,0,1,airplane,0.9994575381278992,0,1,airplane
1053,0.03519958257675171,cat,3.0,0.49557191133499146,5,0,dog,0.5307714939117432,3,1,cat
1054,0.0011910796165466309,automobile,1.0,0.76882004737854,1,1,automobile,0.7700111269950867,1,1,automobile
1055,0.054111361503601074,dog,5.0,0.9432539343833923,5,1,dog,0.9973652958869934,5,1,dog
1056,0.017739593982696533,cat,3.0,0.5134775638580322,3,1,cat,0.5312171578407288,3,1,cat
1057,0.12140023708343506,horse,7.0,0.2903045117855072,3,0,cat,0.41170474886894226,7,1,horse
1058,0.34727537631988525,frog,6.0,0.6134835481643677,6,1,frog,0.9607589244842529,6,1,frog
1059,0.01975226402282715,ship,8.0,0.9746719002723694,8,1,ship,0.9944241642951965,8,1,ship
1060,-0.002386331558227539,truck,9.0,0.9650896787643433,9,1,truck,0.9627033472061157,9,1,truck
1061,0.010682016611099243,automobile,1.0,0.4518328309059143,1,1,automobile,0.46251484751701355,9,0,truck
1062,0.25451570749282837,frog,6.0,0.6831514835357666,6,1,frog,0.937667191028595,6,1,frog
1063,-0.027439475059509277,deer,4.0,0.9824104309082031,4,1,deer,0.9549709558486938,4,1,deer
1064,0.23814621567726135,truck,9.0,0.49934306740760803,9,1,truck,0.7374892830848694,9,1,truck
1065,0.042703211307525635,cat,3.0,0.7448046803474426,3,1,cat,0.7875078916549683,3,1,cat
1066,0.1744856834411621,truck,9.0,0.75430828332901,9,1,truck,0.9287939667701721,9,1,truck
1067,0.41891342401504517,airplane,0.0,0.5232468843460083,0,1,airplane,0.9421603083610535,0,1,airplane
1068,0.01998281478881836,truck,9.0,0.9797459244728088,9,1,truck,0.9997287392616272,9,1,truck
1069,0.048538923263549805,frog,6.0,0.9493875503540039,6,1,frog,0.9979264736175537,6,1,frog
1070,0.05582386255264282,cat,3.0,0.505134642124176,5,0,dog,0.5609585046768188,3,1,cat
1071,0.0033428072929382324,frog,6.0,0.9966277480125427,6,1,frog,0.999970555305481,6,1,frog
1072,0.2109445333480835,airplane,0.0,0.7816811203956604,8,0,ship,0.9926256537437439,8,0,ship
1073,0.009317159652709961,horse,7.0,0.9874618649482727,7,1,horse,0.9967790246009827,7,1,horse
1074,-0.10364192724227905,cat,3.0,0.8545915484428406,3,1,cat,0.7509496212005615,3,1,cat
1075,0.1492525339126587,ship,8.0,0.5332625508308411,0,0,airplane,0.6825150847434998,0,0,airplane
1076,-0.09974569082260132,airplane,0.0,0.6175996661186218,8,0,ship,0.5178539752960205,0,1,airplane
1077,0.0036013126373291016,airplane,0.0,0.9963870048522949,0,1,airplane,0.999988317489624,0,1,airplane
1078,0.035847365856170654,airplane,0.0,0.9624130725860596,0,1,airplane,0.9982604384422302,0,1,airplane
1079,0.034840166568756104,frog,6.0,0.9587953686714172,6,1,frog,0.9936355352401733,6,1,frog
1080,0.11308693885803223,frog,6.0,0.8784694671630859,6,1,frog,0.9915564060211182,6,1,frog
1081,0.006830751895904541,frog,6.0,0.9688338041305542,6,1,frog,0.9756645560264587,6,1,frog
1082,0.1471923589706421,truck,9.0,0.8438572883605957,9,1,truck,0.9910496473312378,9,1,truck
1083,0.006509244441986084,bird,2.0,0.9933684468269348,2,1,bird,0.9998776912689209,2,1,bird
1084,0.1269993782043457,dog,5.0,0.5228825807571411,3,0,cat,0.6498819589614868,3,0,cat
1085,0.15217524766921997,deer,4.0,0.8440303206443787,4,1,deer,0.9962055683135986,4,1,deer
1086,-0.018558800220489502,deer,4.0,0.9262803792953491,4,1,deer,0.9077215790748596,4,1,deer
1087,0.04180502891540527,frog,6.0,0.9544153809547424,6,1,frog,0.9962204098701477,6,1,frog
1088,0.2841130495071411,cat,3.0,0.3662664294242859,3,1,cat,0.650379478931427,5,0,dog
1089,0.008966803550720215,frog,6.0,0.9904001355171204,6,1,frog,0.9993669390678406,6,1,frog
1090,0.24625849723815918,airplane,0.0,0.6209545135498047,8,0,ship,0.8672130107879639,0,1,airplane
1091,0.0074686408042907715,ship,8.0,0.987721860408783,8,1,ship,0.9951905012130737,8,1,ship
1092,0.11724662780761719,frog,6.0,0.8793905973434448,6,1,frog,0.996637225151062,6,1,frog
1093,0.26284605264663696,airplane,0.0,0.4402698278427124,4,0,deer,0.7031158804893494,4,0,deer
1094,0.2325567603111267,frog,6.0,0.7315356135368347,6,1,frog,0.9640923738479614,6,1,frog
1095,0.11508315801620483,bird,2.0,0.5317363739013672,2,1,bird,0.646819531917572,6,0,frog
1096,0.010996043682098389,horse,7.0,0.9262116551399231,7,1,horse,0.9372076988220215,7,1,horse
1097,0.2496698498725891,dog,5.0,0.5729196071624756,5,1,dog,0.8225894570350647,5,1,dog
1098,0.025295019149780273,automobile,1.0,0.9728958010673523,1,1,automobile,0.9981908202171326,1,1,automobile
1099,0.06279492378234863,bird,2.0,0.9367270469665527,2,1,bird,0.9995219707489014,2,1,bird
1100,0.09727907180786133,horse,7.0,0.3466878831386566,8,0,ship,0.44396695494651794,3,0,cat
1101,0.009416460990905762,ship,8.0,0.990145742893219,8,1,ship,0.9995622038841248,8,1,ship
1102,0.0035822391510009766,ship,8.0,0.9963705539703369,8,1,ship,0.9999527931213379,8,1,ship
1103,0.08980047702789307,airplane,0.0,0.9079616069793701,0,1,airplane,0.9977620840072632,0,1,airplane
1104,0.08118969202041626,truck,9.0,0.4742284417152405,9,1,truck,0.5554181337356567,9,1,truck
1105,0.22085928916931152,deer,4.0,0.684827983379364,4,1,deer,0.9056872725486755,4,1,deer
1106,0.03891146183013916,truck,9.0,0.9600791335105896,9,1,truck,0.9989905953407288,9,1,truck
1107,0.29374074935913086,horse,7.0,0.7046754360198975,7,1,horse,0.9984161853790283,7,1,horse
1108,0.010397255420684814,bird,2.0,0.9895725846290588,2,1,bird,0.9999698400497437,2,1,bird
1109,0.008085370063781738,airplane,0.0,0.9918856620788574,0,1,airplane,0.9999710321426392,0,1,airplane
1110,0.13389182090759277,bird,2.0,0.8647484183311462,2,1,bird,0.998640239238739,2,1,bird
1111,0.00452423095703125,ship,8.0,0.9954050779342651,8,1,ship,0.9999293088912964,8,1,ship
1112,0.11516356468200684,cat,3.0,0.3959733843803406,4,0,deer,0.5111369490623474,3,1,cat
1113,0.043858349323272705,ship,8.0,0.9519857168197632,8,1,ship,0.9958440661430359,8,1,ship
1114,0.045371294021606445,truck,9.0,0.9212390780448914,9,1,truck,0.9666103720664978,9,1,truck
1115,0.010067522525787354,automobile,1.0,0.9886651039123535,1,1,automobile,0.9987326264381409,1,1,automobile
1116,0.09928101301193237,dog,5.0,0.6825881600379944,5,1,dog,0.7818691730499268,5,1,dog
1117,0.10103082656860352,dog,5.0,0.8877938389778137,5,1,dog,0.9888246655464172,5,1,dog
1118,0.4526883661746979,deer,4.0,0.49208715558052063,4,1,deer,0.9447755217552185,4,1,deer
